review_id,review,rating,category,platform,sentiment
2243,Best purchase I've made this year. Love everything about it! Overall.,5,Clothing,Flipkart,Positive
2244,Worst purchase ever. Complete waste of money. Seriously.,1,Home,Amazon,Negative
2245,Great experience overall. Customer support was very helpful. Really.,4,Electronics,Meesho,Positive
2246,Terrible quality. Would not recommend to anyone.,2,Clothing,Myntra,Negative
2247,Incredible value. Better than I expected. Recommending to friends. Overall.,4,Clothing,Myntra,Positive
2248,Cheap and flimsy. Fell apart on first use.,2,Books,Nykaa,Negative
2249,Exceeded my expectations. Great quality and fast delivery. Seriously.,4,Books,Meesho,Positive
2250,Fairly standard product. Looks okay. Average quality. Really.,3,Beauty,Meesho,Neutral
2251,Superb quality and value for money. Totally worth it! Seriously.,5,Books,Meesho,Positive
2252,Product is nothing like advertised. Totally misleading. Honestly.,2,Sports,Meesho,Negative
2253,Terrible product. Broke within a week of use. Overall.,2,Sports,Flipkart,Negative
2254,It arrived on time. Product works. That's about it. Seriously.,3,Sports,Myntra,Neutral
2255,Very happy with this purchase. Exactly as described. Honestly.,5,Home,Meesho,Positive
2256,Very well made. Good materials and solid construction. Overall.,4,Home,Flipkart,Positive
2257,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Home,Meesho,Positive
2258,Very well made. Good materials and solid construction.,4,Clothing,Amazon,Positive
2259,Average product for average price. Pretty standard.,3,Books,Flipkart,Neutral
2260,Terrible product. Broke within a week of use. Honestly.,1,Electronics,Myntra,Negative
2261,Acceptable quality. Would consider buying again maybe. Seriously.,3,Beauty,Amazon,Neutral
2262,Do NOT buy this. Total scam. Returned immediately. Really.,1,Sports,Meesho,Negative
2263,Neither great nor terrible. Decent for the price. Overall.,3,Clothing,Myntra,Neutral
2264,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",4,Electronics,Amazon,Positive
2265,Awful product. Doesn't work at all. Very frustrated.,1,Home,Meesho,Negative
2266,Outstanding quality! The packaging was excellent too. Seriously.,5,Clothing,Flipkart,Positive
2267,Perfect product! Zero issues. Very impressed with the quality. Honestly.,4,Beauty,Meesho,Positive
2268,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Electronics,Amazon,Positive
2269,Very bad experience. Delayed delivery and broken product. Seriously.,2,Electronics,Nykaa,Negative
2270,Very disappointing. Nothing like the description.,1,Home,Flipkart,Negative
2271,Works as expected. Nothing extraordinary about it. Overall.,3,Home,Nykaa,Neutral
2272,Horrible experience. Customer service was useless. Honestly.,2,Clothing,Amazon,Negative
2273,Incredible value. Better than I expected. Recommending to friends. Honestly.,5,Books,Meesho,Positive
2274,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",5,Books,Nykaa,Positive
2275,Extremely disappointed. Product arrived damaged. Honestly.,1,Beauty,Meesho,Negative
2276,Acceptable quality. Would consider buying again maybe. Seriously.,3,Home,Flipkart,Neutral
2277,Terrible product. Broke within a week of use. Really.,2,Home,Myntra,Negative
2278,Exceeded my expectations. Great quality and fast delivery. Overall.,5,Clothing,Amazon,Positive
2279,Best purchase I've made this year. Love everything about it! Honestly.,4,Sports,Flipkart,Positive
2280,"5 stars! Brilliant product, quick shipping, great seller.",5,Beauty,Nykaa,Positive
2281,Terrible product. Broke within a week of use. Overall.,2,Home,Myntra,Negative
2282,Defective item. Had to return it. Very annoying process. Seriously.,1,Books,Nykaa,Negative
2283,Defective item. Had to return it. Very annoying process. Overall.,1,Beauty,Flipkart,Negative
2284,Product is nothing like advertised. Totally misleading.,2,Home,Myntra,Negative
2285,Neither great nor terrible. Decent for the price. Overall.,3,Home,Meesho,Neutral
2286,Defective item. Had to return it. Very annoying process. Seriously.,1,Home,Amazon,Negative
2287,Smooth experience from ordering to delivery. Product is top-notch. Really.,4,Sports,Amazon,Positive
2288,Superb quality and value for money. Totally worth it! Seriously.,4,Home,Meesho,Positive
2289,Smooth experience from ordering to delivery. Product is top-notch. Really.,5,Beauty,Nykaa,Positive
2290,This product is absolutely amazing! Highly recommend it. Seriously.,5,Home,Myntra,Positive
2291,Garbage product. Complete disappointment.,2,Books,Nykaa,Negative
2292,Average product for average price. Pretty standard. Really.,3,Clothing,Myntra,Neutral
2293,Poor quality. Looks cheap and feels cheap.,2,Sports,Myntra,Negative
2294,"Fantastic product, works perfectly. Will definitely buy again. Really.",5,Clothing,Nykaa,Positive
2295,Cheap and flimsy. Fell apart on first use. Overall.,1,Home,Flipkart,Negative
2296,Exceeded my expectations. Great quality and fast delivery. Overall.,4,Beauty,Flipkart,Positive
2297,Exceeded my expectations. Great quality and fast delivery. Overall.,5,Electronics,Amazon,Positive
2298,Terrible quality. Would not recommend to anyone. Seriously.,1,Books,Nykaa,Negative
2299,Fairly standard product. Looks okay. Average quality. Seriously.,3,Clothing,Myntra,Neutral
2300,Very well made. Good materials and solid construction.,5,Beauty,Myntra,Positive
2301,Smooth experience from ordering to delivery. Product is top-notch. Overall.,5,Sports,Nykaa,Positive
2302,Poor quality. Looks cheap and feels cheap.,1,Clothing,Amazon,Negative
2303,Horrible experience. Customer service was useless. Overall.,1,Sports,Amazon,Negative
2304,Love this product! It works like a charm. Highly satisfied. Overall.,5,Sports,Nykaa,Positive
2305,Product is nothing like advertised. Totally misleading. Really.,2,Clothing,Amazon,Negative
2306,Poor quality. Looks cheap and feels cheap.,1,Clothing,Flipkart,Negative
2307,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Electronics,Amazon,Positive
2308,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,5,Beauty,Meesho,Positive
2309,Love this product! It works like a charm. Highly satisfied. Really.,4,Sports,Meesho,Positive
2310,"5 stars! Brilliant product, quick shipping, great seller. Overall.",5,Books,Nykaa,Positive
2311,Exceeded my expectations. Great quality and fast delivery. Really.,4,Beauty,Myntra,Positive
2312,Defective item. Had to return it. Very annoying process.,2,Home,Meesho,Negative
2313,Horrible experience. Customer service was useless.,1,Home,Myntra,Negative
2314,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Beauty,Myntra,Positive
2315,Poor quality. Looks cheap and feels cheap. Honestly.,1,Books,Flipkart,Negative
2316,Product is okay. Nothing special but does the job. Really.,3,Home,Myntra,Neutral
2317,Terrible product. Broke within a week of use. Overall.,2,Electronics,Myntra,Negative
2318,Acceptable quality. Would consider buying again maybe. Seriously.,3,Sports,Myntra,Neutral
2319,Outstanding quality! The packaging was excellent too. Honestly.,5,Electronics,Myntra,Positive
2320,This product is absolutely amazing! Highly recommend it. Honestly.,4,Sports,Meesho,Positive
2321,Superb quality and value for money. Totally worth it! Seriously.,4,Books,Amazon,Positive
2322,Very bad experience. Delayed delivery and broken product. Really.,1,Clothing,Amazon,Negative
2323,Brilliant! Exactly what I needed. Fast and reliable. Seriously.,4,Home,Amazon,Positive
2324,Brilliant! Exactly what I needed. Fast and reliable. Really.,5,Beauty,Nykaa,Positive
2325,Do NOT buy this. Total scam. Returned immediately. Really.,2,Sports,Myntra,Negative
2326,Waste of money. Stopped working after 2 days. Honestly.,2,Beauty,Amazon,Negative
2327,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Electronics,Flipkart,Positive
2328,Outstanding quality! The packaging was excellent too.,4,Home,Flipkart,Positive
2329,Defective item. Had to return it. Very annoying process. Overall.,1,Books,Nykaa,Negative
2330,Very happy with this purchase. Exactly as described.,5,Beauty,Amazon,Positive
2331,Cheap and flimsy. Fell apart on first use. Seriously.,1,Electronics,Flipkart,Negative
2332,Very disappointing. Nothing like the description.,2,Beauty,Amazon,Negative
2333,Product is nothing like advertised. Totally misleading. Really.,1,Beauty,Myntra,Negative
2334,Very well made. Good materials and solid construction. Overall.,4,Beauty,Flipkart,Positive
2335,Very bad experience. Delayed delivery and broken product. Overall.,1,Electronics,Meesho,Negative
2336,Very disappointing. Nothing like the description. Really.,2,Sports,Myntra,Negative
2337,Brilliant! Exactly what I needed. Fast and reliable. Overall.,4,Clothing,Flipkart,Positive
2338,Works as expected. Nothing extraordinary about it. Honestly.,3,Books,Amazon,Neutral
2339,Great experience overall. Customer support was very helpful. Overall.,5,Beauty,Nykaa,Positive
2340,Incredible value. Better than I expected. Recommending to friends. Seriously.,4,Sports,Meesho,Positive
2341,Great experience overall. Customer support was very helpful. Honestly.,4,Books,Myntra,Positive
2342,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Sports,Flipkart,Positive
2343,Superb quality and value for money. Totally worth it! Seriously.,5,Electronics,Nykaa,Positive
2344,Very disappointing. Nothing like the description. Really.,2,Home,Nykaa,Negative
2345,Great experience overall. Customer support was very helpful.,5,Electronics,Myntra,Positive
2346,Waste of money. Stopped working after 2 days. Seriously.,2,Clothing,Meesho,Negative
2347,Very happy with this purchase. Exactly as described. Really.,4,Books,Myntra,Positive
2348,Love this product! It works like a charm. Highly satisfied. Seriously.,4,Home,Nykaa,Positive
2349,Great experience overall. Customer support was very helpful. Honestly.,5,Home,Flipkart,Positive
2350,Very happy with this purchase. Exactly as described. Honestly.,5,Beauty,Meesho,Positive
2351,Very well made. Good materials and solid construction.,4,Electronics,Meesho,Positive
2352,Outstanding quality! The packaging was excellent too.,5,Electronics,Flipkart,Positive
2353,Garbage product. Complete disappointment.,2,Beauty,Nykaa,Negative
2354,Great experience overall. Customer support was very helpful. Really.,4,Beauty,Myntra,Positive
2355,Terrible product. Broke within a week of use. Overall.,1,Clothing,Myntra,Negative
2356,Best purchase I've made this year. Love everything about it! Seriously.,5,Beauty,Flipkart,Positive
2357,Best purchase I've made this year. Love everything about it! Overall.,5,Electronics,Flipkart,Positive
2358,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",5,Beauty,Flipkart,Positive
2359,Love this product! It works like a charm. Highly satisfied. Seriously.,5,Home,Flipkart,Positive
2360,Superb quality and value for money. Totally worth it! Really.,5,Home,Meesho,Positive
2361,Neither great nor terrible. Decent for the price. Seriously.,3,Home,Flipkart,Neutral
2362,Very well made. Good materials and solid construction. Honestly.,4,Books,Myntra,Positive
2363,It arrived on time. Product works. That's about it.,3,Home,Nykaa,Neutral
2364,Superb quality and value for money. Totally worth it! Really.,4,Sports,Flipkart,Positive
2365,Do NOT buy this. Total scam. Returned immediately. Overall.,2,Sports,Amazon,Negative
2366,Product is nothing like advertised. Totally misleading. Seriously.,2,Beauty,Flipkart,Negative
2367,"Fantastic product, works perfectly. Will definitely buy again. Really.",4,Books,Meesho,Positive
2368,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Clothing,Myntra,Positive
2369,Incredible value. Better than I expected. Recommending to friends. Seriously.,5,Books,Meesho,Positive
2370,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Electronics,Myntra,Positive
2371,Worst purchase ever. Complete waste of money. Seriously.,2,Clothing,Myntra,Negative
2372,Love this product! It works like a charm. Highly satisfied. Honestly.,5,Electronics,Meesho,Positive
2373,Waste of money. Stopped working after 2 days. Honestly.,2,Electronics,Myntra,Negative
2374,Perfect product! Zero issues. Very impressed with the quality.,4,Home,Nykaa,Positive
2375,Superb quality and value for money. Totally worth it!,5,Books,Amazon,Positive
2376,Extremely disappointed. Product arrived damaged. Seriously.,2,Clothing,Amazon,Negative
2377,Very well made. Good materials and solid construction. Really.,5,Sports,Nykaa,Positive
2378,Cheap and flimsy. Fell apart on first use. Seriously.,2,Home,Myntra,Negative
2379,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Books,Amazon,Positive
2380,Fairly standard product. Looks okay. Average quality. Overall.,3,Home,Myntra,Neutral
2381,Product is nothing like advertised. Totally misleading.,1,Books,Flipkart,Negative
2382,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Books,Myntra,Positive
2383,Terrible quality. Would not recommend to anyone. Overall.,1,Beauty,Amazon,Negative
2384,Extremely disappointed. Product arrived damaged. Really.,1,Electronics,Nykaa,Negative
2385,Perfect product! Zero issues. Very impressed with the quality. Honestly.,4,Home,Myntra,Positive
2386,Superb quality and value for money. Totally worth it!,4,Sports,Meesho,Positive
2387,Very happy with this purchase. Exactly as described. Seriously.,5,Clothing,Nykaa,Positive
2388,Average quality. Met basic expectations nothing more. Honestly.,3,Sports,Amazon,Neutral
2389,Incredible value. Better than I expected. Recommending to friends. Honestly.,5,Home,Amazon,Positive
2390,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Home,Amazon,Positive
2391,Terrible quality. Would not recommend to anyone. Overall.,2,Sports,Nykaa,Negative
2392,Product is nothing like advertised. Totally misleading. Seriously.,1,Books,Nykaa,Negative
2393,Smooth experience from ordering to delivery. Product is top-notch. Overall.,5,Beauty,Flipkart,Positive
2394,Incredible value. Better than I expected. Recommending to friends.,4,Home,Flipkart,Positive
2395,Horrible experience. Customer service was useless. Honestly.,1,Clothing,Amazon,Negative
2396,Waste of money. Stopped working after 2 days. Overall.,1,Books,Meesho,Negative
2397,Waste of money. Stopped working after 2 days. Seriously.,2,Clothing,Flipkart,Negative
2398,Very happy with this purchase. Exactly as described. Seriously.,4,Sports,Myntra,Positive
2399,Terrible quality. Would not recommend to anyone.,2,Home,Nykaa,Negative
2400,"5 stars! Brilliant product, quick shipping, great seller.",5,Electronics,Myntra,Positive
2401,Very happy with this purchase. Exactly as described. Really.,5,Home,Meesho,Positive
2402,Perfect product! Zero issues. Very impressed with the quality. Honestly.,4,Books,Meesho,Positive
2403,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,4,Sports,Myntra,Positive
2404,Perfect product! Zero issues. Very impressed with the quality. Overall.,5,Books,Myntra,Positive
2405,Superb quality and value for money. Totally worth it! Really.,4,Sports,Nykaa,Positive
2406,Very happy with this purchase. Exactly as described. Honestly.,5,Electronics,Myntra,Positive
2407,Cheap and flimsy. Fell apart on first use. Honestly.,1,Sports,Flipkart,Negative
2408,Brilliant! Exactly what I needed. Fast and reliable. Seriously.,4,Home,Flipkart,Positive
2409,Exceeded my expectations. Great quality and fast delivery. Really.,5,Clothing,Meesho,Positive
2410,Do NOT buy this. Total scam. Returned immediately. Honestly.,1,Sports,Myntra,Negative
2411,Very happy with this purchase. Exactly as described. Overall.,4,Sports,Nykaa,Positive
2412,Poor quality. Looks cheap and feels cheap. Honestly.,2,Home,Myntra,Negative
2413,"Not bad, not great. Just a regular product. Really.",3,Clothing,Meesho,Neutral
2414,Love this product! It works like a charm. Highly satisfied. Honestly.,5,Beauty,Flipkart,Positive
2415,Worst purchase ever. Complete waste of money.,2,Beauty,Meesho,Negative
2416,It arrived on time. Product works. That's about it. Really.,3,Beauty,Amazon,Neutral
2417,Very disappointing. Nothing like the description.,1,Sports,Meesho,Negative
2418,Fairly standard product. Looks okay. Average quality.,3,Clothing,Flipkart,Neutral
2419,Cheap and flimsy. Fell apart on first use. Overall.,1,Electronics,Nykaa,Negative
2420,It arrived on time. Product works. That's about it.,3,Sports,Flipkart,Neutral
2421,It's fine. Delivery was on time. Product is average. Honestly.,3,Books,Flipkart,Neutral
2422,Very well made. Good materials and solid construction. Overall.,4,Clothing,Myntra,Positive
2423,This product is absolutely amazing! Highly recommend it.,4,Home,Meesho,Positive
2424,Great experience overall. Customer support was very helpful. Really.,5,Clothing,Meesho,Positive
2425,Worst purchase ever. Complete waste of money. Really.,2,Clothing,Meesho,Negative
2426,Worst purchase ever. Complete waste of money. Seriously.,1,Beauty,Meesho,Negative
2427,"Not bad, not great. Just a regular product. Honestly.",3,Electronics,Meesho,Neutral
2428,Acceptable quality. Would consider buying again maybe. Seriously.,3,Beauty,Nykaa,Neutral
2429,Awful product. Doesn't work at all. Very frustrated. Honestly.,1,Home,Amazon,Negative
2430,"5 stars! Brilliant product, quick shipping, great seller. Overall.",4,Home,Nykaa,Positive
2431,Cheap and flimsy. Fell apart on first use. Seriously.,2,Electronics,Flipkart,Negative
2432,Average product for average price. Pretty standard. Seriously.,3,Beauty,Flipkart,Neutral
2433,Incredible value. Better than I expected. Recommending to friends. Really.,5,Clothing,Meesho,Positive
2434,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Home,Meesho,Positive
2435,Product is nothing like advertised. Totally misleading. Overall.,2,Books,Meesho,Negative
2436,Superb quality and value for money. Totally worth it!,5,Books,Nykaa,Positive
2437,Best purchase I've made this year. Love everything about it!,4,Books,Amazon,Positive
2438,Very happy with this purchase. Exactly as described. Overall.,5,Books,Flipkart,Positive
2439,Horrible experience. Customer service was useless. Honestly.,2,Beauty,Myntra,Negative
2440,Smooth experience from ordering to delivery. Product is top-notch. Really.,4,Sports,Myntra,Positive
2441,Works as expected. Nothing extraordinary about it. Really.,3,Electronics,Flipkart,Neutral
2442,Very disappointing. Nothing like the description. Overall.,1,Books,Nykaa,Negative
2443,Awful product. Doesn't work at all. Very frustrated. Honestly.,2,Sports,Flipkart,Negative
2444,It's fine. Delivery was on time. Product is average.,3,Sports,Myntra,Neutral
2445,Extremely disappointed. Product arrived damaged. Really.,2,Sports,Meesho,Negative
2446,Very well made. Good materials and solid construction. Seriously.,5,Beauty,Amazon,Positive
2447,Outstanding quality! The packaging was excellent too. Really.,4,Clothing,Myntra,Positive
2448,Very bad experience. Delayed delivery and broken product. Really.,1,Books,Meesho,Negative
2449,Very well made. Good materials and solid construction.,4,Clothing,Flipkart,Positive
2450,This product is absolutely amazing! Highly recommend it. Seriously.,5,Books,Nykaa,Positive
2451,Love this product! It works like a charm. Highly satisfied. Seriously.,4,Home,Nykaa,Positive
2452,Poor quality. Looks cheap and feels cheap. Really.,2,Beauty,Flipkart,Negative
2453,Perfect product! Zero issues. Very impressed with the quality. Really.,5,Electronics,Nykaa,Positive
2454,Outstanding quality! The packaging was excellent too. Really.,4,Beauty,Amazon,Positive
2455,It's fine. Delivery was on time. Product is average.,3,Books,Amazon,Neutral
2456,"Fantastic product, works perfectly. Will definitely buy again. Honestly.",5,Electronics,Nykaa,Positive
2457,Product is okay. Nothing special but does the job. Overall.,3,Beauty,Amazon,Neutral
2458,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Home,Flipkart,Positive
2459,Great experience overall. Customer support was very helpful.,4,Home,Myntra,Positive
2460,Terrible quality. Would not recommend to anyone. Seriously.,2,Beauty,Meesho,Negative
2461,Poor quality. Looks cheap and feels cheap. Seriously.,2,Books,Meesho,Negative
2462,Cheap and flimsy. Fell apart on first use. Overall.,1,Sports,Meesho,Negative
2463,Waste of money. Stopped working after 2 days. Overall.,2,Sports,Flipkart,Negative
2464,Incredible value. Better than I expected. Recommending to friends. Honestly.,5,Electronics,Flipkart,Positive
2465,Very happy with this purchase. Exactly as described. Honestly.,5,Clothing,Flipkart,Positive
2466,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",5,Home,Myntra,Positive
2467,Awful product. Doesn't work at all. Very frustrated. Really.,1,Electronics,Flipkart,Negative
2468,Love this product! It works like a charm. Highly satisfied. Overall.,5,Sports,Meesho,Positive
2469,Outstanding quality! The packaging was excellent too.,4,Beauty,Flipkart,Positive
2470,"Fantastic product, works perfectly. Will definitely buy again. Really.",5,Clothing,Nykaa,Positive
2471,Do NOT buy this. Total scam. Returned immediately.,2,Home,Myntra,Negative
2472,Outstanding quality! The packaging was excellent too. Overall.,5,Books,Flipkart,Positive
2473,Perfect product! Zero issues. Very impressed with the quality. Overall.,5,Home,Myntra,Positive
2474,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",5,Home,Amazon,Positive
2475,Fairly standard product. Looks okay. Average quality. Really.,3,Home,Myntra,Neutral
2476,Perfect product! Zero issues. Very impressed with the quality. Really.,4,Beauty,Myntra,Positive
2477,Very happy with this purchase. Exactly as described. Overall.,4,Home,Meesho,Positive
2478,Love this product! It works like a charm. Highly satisfied. Really.,4,Sports,Nykaa,Positive
2479,Outstanding quality! The packaging was excellent too. Seriously.,4,Clothing,Flipkart,Positive
2480,Superb quality and value for money. Totally worth it! Seriously.,5,Beauty,Meesho,Positive
2481,Garbage product. Complete disappointment. Really.,2,Books,Nykaa,Negative
2482,Terrible product. Broke within a week of use. Seriously.,1,Beauty,Myntra,Negative
2483,Very happy with this purchase. Exactly as described. Overall.,5,Electronics,Meesho,Positive
2484,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Beauty,Meesho,Positive
2485,It's fine. Delivery was on time. Product is average.,3,Books,Nykaa,Neutral
2486,Exceeded my expectations. Great quality and fast delivery. Really.,5,Books,Nykaa,Positive
2487,Waste of money. Stopped working after 2 days.,2,Sports,Myntra,Negative
2488,Very disappointing. Nothing like the description. Overall.,1,Books,Meesho,Negative
2489,Poor quality. Looks cheap and feels cheap. Overall.,1,Home,Flipkart,Negative
2490,Very happy with this purchase. Exactly as described. Overall.,4,Books,Nykaa,Positive
2491,Terrible product. Broke within a week of use. Seriously.,1,Beauty,Meesho,Negative
2492,Smooth experience from ordering to delivery. Product is top-notch. Seriously.,5,Sports,Amazon,Positive
2493,Acceptable quality. Would consider buying again maybe. Overall.,3,Electronics,Nykaa,Neutral
2494,This product is absolutely amazing! Highly recommend it.,5,Home,Myntra,Positive
2495,Waste of money. Stopped working after 2 days. Seriously.,1,Sports,Amazon,Negative
2496,Average quality. Met basic expectations nothing more.,3,Clothing,Nykaa,Neutral
2497,Average quality. Met basic expectations nothing more.,3,Home,Nykaa,Neutral
2498,Poor quality. Looks cheap and feels cheap. Honestly.,1,Books,Meesho,Negative
2499,Very well made. Good materials and solid construction. Overall.,4,Electronics,Flipkart,Positive
2500,Do NOT buy this. Total scam. Returned immediately.,2,Beauty,Meesho,Negative
2501,It arrived on time. Product works. That's about it.,3,Books,Amazon,Neutral
2502,Extremely disappointed. Product arrived damaged. Seriously.,1,Clothing,Myntra,Negative
2503,Outstanding quality! The packaging was excellent too.,4,Beauty,Myntra,Positive
2504,Waste of money. Stopped working after 2 days.,1,Books,Nykaa,Negative
2505,Smooth experience from ordering to delivery. Product is top-notch. Really.,4,Books,Flipkart,Positive
2506,Love this product! It works like a charm. Highly satisfied. Really.,4,Sports,Myntra,Positive
2507,Fairly standard product. Looks okay. Average quality. Overall.,3,Clothing,Flipkart,Neutral
2508,Best purchase I've made this year. Love everything about it! Overall.,5,Clothing,Flipkart,Positive
2509,Terrible product. Broke within a week of use. Honestly.,1,Electronics,Meesho,Negative
2510,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,4,Electronics,Meesho,Positive
2511,"Fantastic product, works perfectly. Will definitely buy again. Honestly.",4,Sports,Amazon,Positive
2512,Best purchase I've made this year. Love everything about it! Really.,4,Clothing,Amazon,Positive
2513,Average product for average price. Pretty standard. Overall.,3,Beauty,Myntra,Neutral
2514,"Fantastic product, works perfectly. Will definitely buy again.",4,Books,Meesho,Positive
2515,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Electronics,Meesho,Positive
2516,It arrived on time. Product works. That's about it. Seriously.,3,Books,Myntra,Neutral
2517,Average quality. Met basic expectations nothing more. Honestly.,3,Beauty,Myntra,Neutral
2518,Perfect product! Zero issues. Very impressed with the quality. Honestly.,4,Home,Amazon,Positive
2519,Works as expected. Nothing extraordinary about it. Overall.,3,Electronics,Flipkart,Neutral
2520,It's fine. Delivery was on time. Product is average.,3,Electronics,Flipkart,Neutral
2521,Very disappointing. Nothing like the description. Seriously.,2,Electronics,Nykaa,Negative
2522,Works as expected. Nothing extraordinary about it. Overall.,3,Sports,Meesho,Neutral
2523,It arrived on time. Product works. That's about it. Really.,3,Clothing,Nykaa,Neutral
2524,It's fine. Delivery was on time. Product is average. Overall.,3,Electronics,Flipkart,Neutral
2525,"Fantastic product, works perfectly. Will definitely buy again. Honestly.",5,Beauty,Myntra,Positive
2526,Works as expected. Nothing extraordinary about it.,3,Books,Amazon,Neutral
2527,Do NOT buy this. Total scam. Returned immediately. Honestly.,1,Electronics,Flipkart,Negative
2528,Product is okay. Nothing special but does the job.,3,Home,Nykaa,Neutral
2529,Very disappointing. Nothing like the description. Seriously.,1,Electronics,Myntra,Negative
2530,Average quality. Met basic expectations nothing more. Honestly.,3,Electronics,Amazon,Neutral
2531,"Not bad, not great. Just a regular product. Honestly.",3,Sports,Meesho,Neutral
2532,Great experience overall. Customer support was very helpful. Overall.,4,Home,Meesho,Positive
2533,Works as expected. Nothing extraordinary about it. Really.,3,Books,Nykaa,Neutral
2534,Great experience overall. Customer support was very helpful. Honestly.,4,Home,Nykaa,Positive
2535,"Fantastic product, works perfectly. Will definitely buy again. Really.",4,Clothing,Amazon,Positive
2536,Very bad experience. Delayed delivery and broken product. Overall.,2,Sports,Amazon,Negative
2537,Outstanding quality! The packaging was excellent too. Overall.,4,Books,Meesho,Positive
2538,Awful product. Doesn't work at all. Very frustrated. Really.,2,Books,Meesho,Negative
2539,Best purchase I've made this year. Love everything about it! Honestly.,4,Beauty,Amazon,Positive
2540,Very disappointing. Nothing like the description. Really.,1,Beauty,Amazon,Negative
2541,Neither great nor terrible. Decent for the price. Really.,3,Home,Myntra,Neutral
2542,Superb quality and value for money. Totally worth it! Overall.,5,Clothing,Nykaa,Positive
2543,"Fantastic product, works perfectly. Will definitely buy again.",5,Books,Nykaa,Positive
2544,Perfect product! Zero issues. Very impressed with the quality.,5,Books,Myntra,Positive
2545,It's fine. Delivery was on time. Product is average. Overall.,3,Books,Meesho,Neutral
2546,Cheap and flimsy. Fell apart on first use. Overall.,1,Sports,Myntra,Negative
2547,Very happy with this purchase. Exactly as described. Seriously.,5,Sports,Flipkart,Positive
2548,Superb quality and value for money. Totally worth it! Seriously.,4,Sports,Myntra,Positive
2549,Very happy with this purchase. Exactly as described. Honestly.,5,Home,Nykaa,Positive
2550,Average quality. Met basic expectations nothing more.,3,Clothing,Meesho,Neutral
2551,Acceptable quality. Would consider buying again maybe. Really.,3,Clothing,Flipkart,Neutral
2552,Poor quality. Looks cheap and feels cheap.,2,Sports,Flipkart,Negative
2553,Awful product. Doesn't work at all. Very frustrated.,1,Books,Nykaa,Negative
2554,Love this product! It works like a charm. Highly satisfied. Overall.,4,Clothing,Amazon,Positive
2555,Waste of money. Stopped working after 2 days. Really.,1,Sports,Nykaa,Negative
2556,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",5,Home,Myntra,Positive
2557,Love this product! It works like a charm. Highly satisfied. Honestly.,5,Home,Myntra,Positive
2558,Outstanding quality! The packaging was excellent too. Seriously.,4,Books,Nykaa,Positive
2559,Poor quality. Looks cheap and feels cheap. Seriously.,1,Home,Flipkart,Negative
2560,Brilliant! Exactly what I needed. Fast and reliable. Really.,4,Home,Flipkart,Positive
2561,Extremely disappointed. Product arrived damaged. Really.,1,Books,Amazon,Negative
2562,Outstanding quality! The packaging was excellent too. Honestly.,4,Electronics,Nykaa,Positive
2563,It's fine. Delivery was on time. Product is average. Really.,3,Home,Flipkart,Neutral
2564,Product is nothing like advertised. Totally misleading. Seriously.,2,Beauty,Amazon,Negative
2565,Awful product. Doesn't work at all. Very frustrated.,1,Home,Flipkart,Negative
2566,Horrible experience. Customer service was useless.,1,Beauty,Nykaa,Negative
2567,Exceeded my expectations. Great quality and fast delivery. Overall.,5,Electronics,Meesho,Positive
2568,Works as expected. Nothing extraordinary about it. Seriously.,3,Beauty,Meesho,Neutral
2569,Best purchase I've made this year. Love everything about it! Overall.,5,Clothing,Nykaa,Positive
2570,Perfect product! Zero issues. Very impressed with the quality. Really.,5,Beauty,Meesho,Positive
2571,It arrived on time. Product works. That's about it. Honestly.,3,Electronics,Amazon,Neutral
2572,Works as expected. Nothing extraordinary about it. Overall.,3,Books,Nykaa,Neutral
2573,Incredible value. Better than I expected. Recommending to friends. Overall.,5,Electronics,Amazon,Positive
2574,Smooth experience from ordering to delivery. Product is top-notch. Really.,5,Sports,Meesho,Positive
2575,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",5,Beauty,Meesho,Positive
2576,Defective item. Had to return it. Very annoying process.,2,Sports,Meesho,Negative
